URL,Title,Price,Specs,Description,Categories
https://kajalnaina.com/product/esha-mangalsutra-with-a-star/,Esha Mangalsutra With A Star | Kajal Naina,"US$938US$909US$1,448US$1,548US$1,338US$678","• 14K Yellow Gold 4.75gms
• Round Brilliant Diamonds 0.23ct
• Length: 18 Inches, adjustable to 16 & 17 Inches","A variation of The Esha Mangalsutra, this incorporates the meaning of the sun and the moon, which are seen as polar opposites like night and day but are incomplete without one another and a star that guides and reminds you to keep shining in life.We celebrate the collision of two worlds… Sun and Moon, Man and Woman with a bright Shining Star is a variation of our widely popular and one of the bestsellers of KN Mangalsutra Collection, the Esha Sun Moon Mangalsutra.Add this Beautiful necklace to your Love Story.","Mangalsutra 1.0, Necklaces, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/our-sansaar-mangalsutra/,"Buy 14K Gold | Diamond , Black beads Mangalsutra online | Kajal Naina","US$1,548US$909US$1,448US$1,548US$1,338US$678","• 14K Yellow Gold 6.02gms
• Round Brilliant Diamonds 0.226ct
• Turquoise
• Length: 18 Inches, adjustable to 16 & 17 Inches","For the Love that reaches all the way to the Moon and back to our World, capturing the feeling in “Our Sansaar” Mangalsutra.Turquoise for the Earth, Diamond for the Moon, Black Beads for protection, and Style that is Unique. This new KN Mangalsutra is customizable, allowing you to highlight the countries closest to your heart. In this piece, you can see the countries Nepal and Australia highlighted with Solid Gold.It is yet another perfect way to express your Story and your World.","Jewelries, Mangalsutra 1.0, Necklaces, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/sun-kissed-mangalsutra/,Sun Kissed Mangalsutra | Kajal Naina,"US$819US$1,088US$1,548US$1,448US$1,165US$819US$1,088US$909","• 14K Gold 3.10-3.70g
• Round Brilliant Diamonds G-H/Si 0.135-0.260ct
• Length: 18 Inches, adjustable to 16 & 17 Inches","A necklace that captures the moment when the sun kisses the crescent moon.The moon is romantic, beautiful, and known to signify wisdom and power, whereas the sun is light and commonly associated with happiness.A simple yet powerful necklace celebrates the connection between the day and the night and allows two polar opposites to come together.Since this is a theme we super love, I can’t help revisiting this theme again and again and still find designs flow out of me.This modern piece is simple yet explores an idea of a connection that is seen as a fascinating complexity. The piece is extremely versatile and perfect for layering with other necklaces or even just worn on its own still manages to make a statement.","Mangalsutra 1.0, Necklaces, Pendant, Select By Collection, Select By Type, teej 2025 Mangalsutra"
https://kajalnaina.com/product/infinity-diamond-mangalsutra/,Ananta Infinity Drop Mangalsutra | 14K Gold | Kajal Naina,"US$1,148US$1,169US$1,788US$1,050US$1,267US$1,075US$1,133","• 14K Yellow Gold 4.80gms
• Round Brilliant Diamonds 0.195ct
• Moissanite Solitaire 0.40ct
• Moissanite Solitaire Size: 4x6mm
• Length: 18 Inches, adjustable to 16 & 17 Inches",empty:,"555 Collection A, Black Friday 2024– Collection A, KN M. Dhamaka Festival 555, Mangalsutra 2.0, Necklaces, Select By Collection, Select By Type"
https://kajalnaina.com/product/pushpa-gold-mangalsutra/,Buy Pushpa Gold Mangalsutra | Gold Mangalsutra Online | Kajal Naina,"US$1,050US$1,267US$1,267US$1,203US$1,050US$1,169US$1,788","• 14K Yellow Gold 3.43gms
• Round Brilliant Diamonds G-H/ Si 0.23ct
• Length: 18 Inches, adjustable to 16 & 17 Inches",empty:,"Mangalsutra 2.0, Necklaces, Select By Collection, teej 2025 Mangalsutra"
https://kajalnaina.com/product/sanu-maya-mangalsutra/,Sanu Maya Mangalsutra – Kajal Naina,"US$1,382US$1,165US$1,382US$819US$1,088US$938US$1,338","• 14K Yellow Gold 4.70gms
• Round Brilliant Diamonds G/H VS1 0.348ct
• Length: 18 Inches, adjustable to 16 & 17 Inches","Created due to a lot of demand for a more regular-sized version of Maya Manglasutra, Sanu Maya Mangalsutra is a stunning and eye-catching Mangalsutra for all the romantics who believe that their union with their better half was written in the moon and stars.","Black Friday 2024– Collection A, Mangalsutra 1.0, Select By Collection, Select By Type"
https://kajalnaina.com/product/o-diamond-earrings/,O Diamond Earrings | Kajal Naina,US$371,"• 14K Yellow Gold 1.27g
• Round Brilliant Diamonds 0.070ct",This summer – Bring out your glow with solid gold! All your day-to-day jewellery needs are covered as you go on to have your fun in the sun or at the sea without any worry of your jewellery spoiling.,"Black Friday-2024 – Collection B, Chic, Ear Ring, Earring, Earrings, Select By Collection, Select By Type"
https://kajalnaina.com/product/bella-white-oval-pearl-necklace-ruby-clasp/,Bella White Oval Pearl Necklace /Ruby Clasp – Kajal Naina,US$276,"• AAA+ Freshwater White Oval Pearl 7.5-8mm
• 925 Silver Clasp with CZ
• Length: 18 inches",empty:,"Luminous, Mother’s Day 2025, Mother’s Day 2025 Pearl Necklace"
https://kajalnaina.com/product/cucatoo-pearl-enhancer/,Cucatoo Pearl Enhancer – Kajal Naina,US$212,"• AAA Freshwater White Pearl
• 925 Silver",empty:,"2025 enhancer, Luminous"
https://kajalnaina.com/product/customiseddoubleleaftahitianpearlearringswithdiamond/,Double Diamond Leaf Tahitian Pearl Earrings – Kajal Naina,US$909,N/A,empty:,Mother’s Day 2025 Pearl Earrings
https://kajalnaina.com/product/double-pave-diamond-single-hoop/,Double Pave Diamond Single Hoop | 14K Gold | Kajal Naina,US$548,"• 14K Gold 1.30g
• Round Brilliant Diamonds 0.177ct",empty:,Black Friday 2024? Collection C
https://kajalnaina.com/product/drop-ruby-blossom-earrings/,Buy 14K Gold Floral | Blossom Stud Earrings online | Kajal Naina,N/A,"• 14K Yellow Gold 4.27g
• Round Brilliant Diamond GH/Si-VS1 0.352ct
• Ruby 0.66ct","Flowers have always captured artists’ imagination since times immortal and it brings so much love and life into our life. This collection gets a colorful addition with Ruby and diamond flowers that exudes a little sophistication, and style and is exquisitely well made.","Chic, Ear Ring, Earring, Fleur, Jewelries, Select By Collection, Select By Type"
https://kajalnaina.com/product/edison-pearl-drop-earrings/,Edison Pearl Drop Earrings / Drop Shape – Kajal Naina,US$358,"• 14K Yellow Gold 1.13gms
• AAA+ Edison Lavender Pearls 11-12.5mm",empty:,"Black Friday 2024– Collection A, Earring, Earrings, Mother’s Day 2025 Pearl Earrings, Mother’s Day 2025 Ring, Pearls, Select By Type"
https://kajalnaina.com/product/e0170/,Ellen Mini Cluster Diamonds Single Stud | 14K Gold | Kajal Naina,US$509,"• 14K White Gold 0.25g
• Round Brilliant Diamonds 0.184ct",empty:,Black Friday 2024? Collection C
https://kajalnaina.com/product/emi-pearl-diamond-earring-danglers/,Emi Pearl & Diamond Earring Danglers – Kajal Naina,US$486,"• AAA Freshwater Pearl 8.5-9mm
• 14K Gold 2.38gms
• Diamond 0.03 ct
• Length:35mm",empty:,"Luminous, Mother’s Day 2025 Pearl Earrings"
https://kajalnaina.com/product/emilia-fringe-pearl-earring/,Emilia Fringe Pearl Earring – Kajal Naina,US$205,"• AAA+ Freshwater White Pearl
• 925 Silver",empty:,"Luminous, Mother’s Day 2025, Mother’s Day 2025 Pearl Earrings, Mother’s Day 2025 Ring"
https://kajalnaina.com/product/bf-eternity-pearl-and-diamond-earrings/,Eternity Pearl and Diamond Earrings | Kajal Naina,US$538,"• 14K Yellow Gold 1.16gms
• Round Brilliant Diamonds 0.112ct
• Freshwater Round White Pearl 7mm",empty:,"Earring, Mothers Day, Mothers Day Pearl Special, Pearls, Select By Collection, Select By Type"
https://kajalnaina.com/product/everlasting-love-earrings-adult/,Everlasting Love Earrings (Adult) | 14K Gold & Diamonds | Kajal Naina,US$755US$215US$576US$755US$627US$279US$228,"• 14K Gold 1.72gms
• Round Brilliant Diamonds 0.14ct
• AAA+ Freshwater Pearl 8-8.5mm","I Heart You! The Heart collection embodies love – unbreakable, unmistakable, undying love. Give your love a dynamic take with these uniquely designed ‘heart-shaped jewels. With these stunning pieces embedded in pearls and diamonds, beat in your loved one’s heart every single moment.","Black Friday-2024 – Collection B, Ear Ring, Earring, Earrings, Everlasting Love Series, Mothers Day, Select By Collection, Select By Type, You and I"
https://kajalnaina.com/product/flower-green-single-ear-stud-updating/,Flower Green Ear Studs – Kajal Naina,"US$302US$353US$2,022US$435US$960US$1,050US$330US$627","• 14K Rose Gold 0.57g / White Gold 0.92g
• Round Brilliant Diamond 0.04ct / 0.034ct
• Green Agate 0.66 ct / 1.05cts",empty:,"Black Friday-2024 – Collection B, Ear Ring, Earring, Earrings, New In, Select By Collection, Select By Type"
https://kajalnaina.com/product/flower-turquoise-single-ear-stud/,Flower Turquoise Ear Studs – Kajal Naina,US$379,"• 14K Gold 0.7g
• Round Brilliant Diamond 0.032ct
• Turquoise Gem Stone 1.41cts",empty:,"Black Friday-2024 – Collection B, Ear Ring, Earring, Earrings, New In, Select By Collection, Select By Type"
https://kajalnaina.com/product/garnetdiamondsearrings/,Garnet Diamonds Earrings – Kajal Naina,"US$1,254","• 14K Yellow Gold 4.60g
• Round Brilliant Diamonds 0.253ct
• White Sapphire 0.73ct
• Red Garnet",Make a beautiful and unique statement with this Red Garnet with Diamonds & Sapphires Earrings.,"Black Friday-2024 – Collection B, Ear Ring, Earring, Earrings, Select By Collection, Select By Type"
https://kajalnaina.com/product/gold-ball-triangle-diamond-earring/,Gold Ball & Triangle Diamond Earring – Kajal Naina,"US$1,254","• 18K Yellow & White Gold
• Round Brilliant Diamonds",empty:,Uncategorized
https://kajalnaina.com/product/golden-south-sea-pearl-and-chain-danglers/,Golden South Sea Pearl and Chain Danglers – Kajal Naina,N/A,"• 14K Yellow Gold 1g
• AAA+ Golden South Sea Pearls 10-10.5mm",*Above figures are approximately measured.,"Earring, Pearls, Select By Collection, Select By Type"
https://kajalnaina.com/product/green-chalcedony-earrings/,Green Chalcedony Earrings – Kajal Naina,"US$2,918US$3,494US$4,032US$6,502US$10,624US$2,650","• 14K White Gold 9.80g
• Round Brilliant Diamonds 1.16ct
• Custom Carved Green Chalcedony",empty:,"Private VIP Sales, Private VIP Sales Collection B, Uncategorized"
https://kajalnaina.com/product/green-chalcedony-earring/,Green Chalcedony Maang Tika – Kajal Naina,"US$1,638US$6,502US$1,510US$2,650US$2,432US$3,494","• 14K Yellow Gold 5.88g
• Round Brilliant Diamonds 0.75ct
• Custom Carved Green Chalcedony",empty:,"Private VIP Sales, Private VIP Sales Collection B, Uncategorized"
https://kajalnaina.com/product/dtara-shining-star-earring/,Star Ear Studs Earrings | Diamond Ear Studs for Women | Kajal Naina,US$499US$614US$279US$224US$499US$870US$330US$678,"• 14K Yellow Gold 2.00gms
• Round Brilliant Diamonds 0.118ct","This Valentines we’ve redesigned the shining star ear studs and what we have now is I believe something even better than the 1st version..  with cleaner lines and more modern look, it’s perfectly made to make you the STAR of your everyday life, work or party!A simple necessity for anyone’s jewellery collection! These earrings are perfect for everyday wear just by themselves or mix and match with your favourite jewellery. And for those of you who own a KN Maya Mangalsutra or Esha Mangalsutra or Sunkissed Mangalsutra, Guiding star Necklace these earrings will match perfectly for an effortlessly sophisticated look.","Black Friday 2024– Collection A, Christmas Gift Guide, Ear Ring, Earring, Earrings, Select By Collection, Select By Type, Shining Star, Shrawan Offer"
https://kajalnaina.com/product/shining-star-drop-earrings/,Guiding Star Pearl Drop Earrings | Kajal Naina,"US$1,098","• 14K Gold 3.10gms
• Round Brilliant Diamonds 0.216ct
• AAA+ Freshwater Oval Pearls",Using the same star motif but going for a more elaborate look these star drop earrings are a reminder that there is a shining star in each of us. Let it shine.,"Earring, Pearls, Select By Collection, Select By Type, Shining Star"
https://kajalnaina.com/product/halo-diamond-single-stud/,Halo Diamond Single Stud | 14K Gold | Kajal Naina,US$509,"• 14K Gold 0.75g
• Round Brilliant Diamonds 0.1705ct",empty:,"Black Friday-2024 – Collection B, Ear Ring, Earring, Earrings, Select By Collection, Select By Type"
https://kajalnaina.com/product/hexa-earrings/,Buy 14K Gold | Diamond Hexa Earrings Online | Kajal Naina,US$499,"• 14K Gold 2.130g
• Round Brilliant Diamonds","Meticulously designed and flawlessly crafted, this beautiful earring has a highly polished gold center surrounded by 6 sided diamond halo.The first gold present for your kid to get their collection started, a special birthday present for a special lady, a graduation gift to celebrate a milestone- this will make a perfect choice. Or if you’re someone who prefers something beautiful and light on your ears, treat yourself and it might just become your favorite earpiece.","Black Friday-2024 – Collection B, Ear Ring, Earring, Earrings, Select By Collection, Select By Type"
https://kajalnaina.com/product/ila-pearl-and-diamond-earrings/,Ila Pearl and Diamond Earrings – Kajal Naina,"US$1,638US$1,126US$986US$730US$2,278US$1,382US$2,278US$433US$224US$499US$1,510US$433","• 14K Yellow Gold 2.39gms
• AAA+ Tahitian Pearl 9.5mm
• Round Brilliant Diamond 0.279ct","Ila meaning Earth or Goddess of Speech-Grounded and graceful, the Ila set honours the strength and eloquence of mothers.  The only natural dark-toned Tahitian pearls represent her unwavering support, while dazzling diamonds symbolize the brilliance she inspires. This set is a reminder of the powerful presence a mother holds in our lives.","2024 Mothers Day - Ila, Earring, Mothers Day, Pearls, Select By Collection, Select By Type"
https://kajalnaina.com/product/diamond-and-pearl-earrings-2/,Iridescent Diamond and Pearl Earrings - White – Kajal Naina,N/A,"• 14K White Gold 2.10g
• Round Brilliant Diamond GH/SI 0.10ct
• AAA+ Freshwater White Pearl 10mm","The simplest things are often the most beautiful, a truth I learned while living in Japan. My eyes and my heart opened to the extraordinary beauty of interpreting simplicity with attention to the raw beauty and the smallest details. I also developed my love for pearls during my days in Japan.","Ear Ring, Earring, Jewelries, Pearls, Select By Collection, Select By Type"
https://kajalnaina.com/product/zeenat-navratna-pearl-bracelet/,Zeenat Navratna Pearl Bracelet | 23K Gold | Kajal Naina,"US$1,039US$305US$2,534US$2,432US$1,920US$1,792",N/A,*The above figures are approximately measured.,"Black Friday 2024– Collection A, Bracelet, Pearls, Polki Collection, Select By Collection, Select By Type, Teej Brac, Zeenat Bracelets"
https://kajalnaina.com/product/nirmala-mangalsutra/,Nirmala Mangalsutra – Kajal Naina,"US$1,222","• 14K Yellow Gold 3.20 gms
• Round Brilliant Diamonds 0.276 ct
• Length: 18 Inches, adjustable to 16 & 17 Inches",empty:,Luminous
https://kajalnaina.com/product/cuban-link-huggies-with-pearl-drop/,Cuban Link Huggies with Pearl Drop – Kajal Naina,US$627,"• 14KYG approx. 2.18 gms
• Round Brilliant Diamonds 0.114ct
• AAA Oval Freshwater Pearls x 2 (8.5-9mm)",empty:,"Luminous, Mother’s Day 2025 Pearl Earrings, Pearls"
https://kajalnaina.com/product/one-diamond-huggies/,One Diamond Huggies | Kajal Naina,US$486,"• 14K Yellow Gold 1.79g
• Round Brilliant Diamond 0.064ct",This summer – Bring out your glow with solid gold! All your day-to-day jewellery needs are covered as you go on to have your fun in the sun or at the sea without any worry of your jewellery spoiling.,"Black Friday-2024 – Collection B, Ear Ring, Earring, Earrings, Select By Collection, Select By Type"
https://kajalnaina.com/product/one-diamond-huggies-with-pearl-drop/,One Diamond Huggies with Pearl Drop – Kajal Naina,US$563,"• 14K Yellow Gold 1.94 gms
• Round Brilliant Diamonds 0.064 ct.
• AAA Oval Freshwater Pearls x 2 (8.5-9mm)",empty:,"Luminous, Mother’s Day 2025 Pearl Earrings, Pearls"
https://kajalnaina.com/product/diamond-paper-clip-bracelet/,Diamond Paper Clip Bracelet – Kajal Naina,"US$1,536US$1,830","• Approx. 18K Yellow Gold 3.21g + 14K Yellow Gold 0.92g
• Round Brilliant Diamonds 0.13ct
• AAA+ Freshwater Pearls Round 8-8.5mm x 9 pieces
• Length: 7.5 Inches adjustable to smaller wrist",empty:,"Black Friday-2024 – Collection B, Charm, Select By Collection, Select By Type"
https://kajalnaina.com/product/ganesh-pendant-mommy/,Lord Ganesh Pendant in Gold & Diamond | Kajal Naina,"US$998US$1,476US$2,278US$755US$870US$433US$279","• 14K Yellow Gold
• Round Brilliant Diamonds 0.30ct
• Green Malachite / Red Coral / Lapiz Lazuli","When culture meets style.As per Hindu Mythology Ganesh is the God of wisdom and prosperity…He is the son of Lord Shiva and Goddess Parvati.Lord Ganesh is worshiped first before starting anything new as he clears the obstacles and paves the way for us to move forward in Life.This medium size is very versatile for everyday use. Perfect for a style statement whether you’re out with friends or family or at work. Crafted to perfection for the woman who cherishes heirloom pieces but also has strong ties to her heritage. Wear it as an amulet or a token of love, this soul-pleasing design is sure to induce internal serenity while taking your aura to the next levelThe second picture shows the Small, Medium, and Large Ganesh side by side.*This is the Medium size.There are 3 center stone options surrounded by diamonds.Green Malachite+ Diamond versionWe created the Baby Ganesh first at the bespoke order for Nepali actor popular Priyanka Karki for her 5 month old daughter Ayanka’s rice feeding ceremony. The malachite was chosen as the center gemstone in the middle of the diamond as it’s a very beautiful green gemstone which has been used since historical times and has very significant meaning.  It’s a stone believed to help build inner strength and opens the heart chakra so it’s valued for its protective and healing properties. So imagine the power of surrounding yourself or your baby with the added aura of Ganesh and everything above!Blue Lapis Lazuli + Diamond versionLapis Lazuli is one of the most sought after stones in use since man’s history began. It has a deep celestial blue colour. It is used to empower self – awareness, self-knowledge, peace, and harmony, compassion and morality making the wearer in a good mood throughout the day.Red Coral + Diamond versionCoral is a beautiful organic gemstone loved by all and believed to help the wearer overcome his/ her enemies and adversary. this gemstone provides the necessary courage and enthusiasm required by an individual to surmount all obstacles. The value of the coral depends on its color, shape, size, and clarity. Red coral is the most valuable and here we have used a very beautiful and valuable red coral in our Ganesh.","Ganesh, Pendant, Select By Collection, Select By Type, Symbols &amp; Good Luck, You and I"
https://kajalnaina.com/product/the-ganesh-pendant/,Order Lord Ganesha Pendant for Your Child | Kajal Naina,"US$576US$755US$1,754US$1,510US$215US$305US$691","• 14K Yellow Gold
• Round Brilliant Diamonds 0.11ct
• Center Piece: Green Malachite / Red Coral / Lapiz Lazuli","When culture meets style.As per Hindu Mythology Ganesh is the God of wisdom and prosperity…He is the son of Lord Shiva and Goddess Parvati.Lord Ganesh is worshiped first before starting anything new as he clears the obstacles and paves the way for us to move forward in life.We created the Baby Ganesh first at the bespoke order for Nepali actor popular Priyanka Karki for her 5-month-old daughter Ayanka’s rice feeding ceremony. I chose to place a malachite in the middle of the diamond as it’s a very beautiful green gemstone that has been used since historical times and has a very significant meaning.  It’s a stone believed to help build inner strength and opens the heart chakra so it’s valued for its protective and healing properties. So imagine the power of surrounding yourself or your baby with the added aura of Ganesh and everything above!When I explained to Priyanka the significance of the beautiful gemstone we both agreed that these are definitely our best wishes for baby Ayanka.Since then we have now added the Mommy Ganesh Pendant and due to many requests from our customers, it is now made available in our New Mommy and Baby collection. We hope you feel the love and protection too.Crafted to perfection for the woman who cherishes heirloom pieces but also has strong ties to her heritage. Wear it as an amulet or a token of love, this soul-pleasing design is sure to induce internal serenity while taking your aura to the next level.","Ganesh, Pendant, Select By Collection, Select By Type, Symbols &amp; Good Luck, You and I"
https://kajalnaina.com/product/ganesh-large-size/,Ganesh Pendant - Large – Kajal Naina,"US$1,588","• 14K Yellow Gold
• Round Brilliant Diamonds 0.48ct
• Green Malachite / Lapiz Lazuli",When culture meets style.As per Hindu Mythology Ganesh is the God of wisdom and prosperity…He is the son of Lord Shiva and Goddess Parvati.Lord Ganesh is worshiped first before starting anything new as he clears the obstacles and paves the way for us to move forward in Life.,"Ganesh, Pendant, Select By Collection, Select By Type, Symbols &amp; Good Luck, You and I"
https://kajalnaina.com/product/enchanting-laligurans-pendant-redgold/,Enchanting Laligurans Pendant (Red/Gold) – Kajal Naina,US$858US$883US$883US$730US$627US$742,"• 14K Yellow Gold 4.5gms
• Custom carved reconstructed coral","Nepal’s Beauty, Your Everyday CompanionKN original International award winning Laligurans series, inspired by Nepal’s national flower, has captured hearts worldwide. Now, due to popular demand, we’re thrilled to unveil a smaller, more versatile laligurans pendant. Crafted for everyday wear, this beautiful piece brings a touch of Himalayan wonder to any moment and offers a timeless reminder of home and heritage wherever you go.","2024 Mothers Day - Laligurans, Black Friday-2024 – Collection B, Enchanting Laligurans, Laligurans, Laligurans Collection, Mothers Day, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/butterfly-wings-earring/,Order Gold & Diamond Butterfly Wings Earrings | Kajal Naina,"US$550US$755US$947US$302US$353US$461US$1,152US$1,242US$410US$781","• 14K Gold 1.44g
• Round Brilliant Diamonds 0.134ct","One of the most beautiful natural miracles, a butterfly signifies hope, change, and endurance. It beautifully represents new beginnings and fresh starts. Give wings to your love with these delicately designed statement pieces. These dazzling pieces make for a perfect gift that lasts a lifetime.","Black Friday 2024? Collection C, Butterfly Wings Series, Ear Ring, Earring, Earrings, Select By Collection, Select By Type, You and I"
https://kajalnaina.com/product/bella-white-oval-pearl-necklace-moonstone-clasp/,Bella White Oval Pearl Necklace /Moonstone Clasp – Kajal Naina,US$276,"• AAA+ Freshwater White Oval Pearl 7.5-8mm
• 925 Silver Clasp with CZ
• Length: 18 inches",empty:,"Luminous, Mother’s Day 2025, Mother’s Day 2025 Pearl Necklace, Teej KNP, teej15"
https://kajalnaina.com/product/donna-torsade-pearl-necklace/,Donna Torsade Pearl Necklace – Kajal Naina,US$742,"• AAA+ Freshwater White Pearl
• 925 Silver Clasp",empty:,"Luminous, Mother’s Day 2025, Mother’s Day 2025 Pearl Necklace, Teej KNP, teej15"
https://kajalnaina.com/product/harmony/,Order Harmony Pearl Necklace Online | Kajal Naina,US$410,"• AAA+ Quality Freshwater Pearl 6-9mm
• 14K Yellow Gold Clasp
• Length: 23 Inches",Add this beautiful string of high luster Freshwater pearl to elevate any look.The pearls are individually knotted on twin silk so they never scratch against each other.This also protects against accidental breakage.The solid 14 karat gold clasp comes with a safety catch for added security.,"Black Friday-2024 – Collection B, Necklaces, Pearls, Select By Collection, Select By Type, Teej KNP, teej15"
https://kajalnaina.com/product/goldlaliguranspearlnecklace/,Buy Gold Laligurans Pearl Necklace Online- Kajal Naina,"US$3,494US$3,494US$4,032US$2,650US$6,502US$10,624","• Laligurans: 14K Yellow Gold 23.79 gms, Diamond 0.36 ct.
• Double Strand AAA+ Freshwater Pearl 7.5-8mm
• Length: 26 Inches",empty:,"Laligurans, Mothers Day, Mothers Day Pearl Special, Necklaces, Pearls, Pendant, Select By Collection, Select By Type, Teej KNP, teej15"
https://kajalnaina.com/product/n0406-mangalsutra/,Purnima Diamond Mangalsutra | 14K Gold | Kajal Naina,"US$947US$794US$1,279US$1,354US$845US$1,094US$1,190","• 14K Yellow Gold 3.07gms
• Diamonds GH/ Si 0.361ct
• Pendant Size: 14(W) x 14(H) mm
• Length: 19 Inches, adjustable to 17 & 18 Inches","Purnima Diamond Mangalsutra: A timeless connection, a circle of love . It symbolizes the brilliance of a moon showering it’s blessings on a heartfelt relationship. This Diamond studded mangalsutra is perfect for everyday wear , Layering or occasional wear.*Above figures are approximately measured.","555 Collection B, KN M. Dhamaka Festival 555, Mangalsutra 4.0, Necklaces, New In, Pendant, Select By Collection, Select By Type, teej 2025 Mangalsutra, teej15"
https://kajalnaina.com/product/mohini-black-diamond-mangalsutra/,Mohini Black Diamond Mangalsutra | 14K Gold | Kajal Naina,"US$1,267US$1,279US$1,741US$960US$909US$1,882","• 14K Yellow Gold 4.70gms
• Round Brilliant Diamonds 0.208ct
• Black Diamonds 0.596ct
• Pendant Size: 16(W) x 30(H) mm
• Length: 18.5 Inches, adjustable to 16.5 & 17.5 Inches","Mohini Diamond Mangalsutra: the Enchanting one.According to Hindu mythology, Mohini is the Goddess of Enchantment. Mystically gorgeous she is the only female Avatar of Lord Vishnu.When I finished designing this Mangalsutra I found that the simple but small details made this Mangalsutra so stunning that the first thing that came to my mind was that if Mohini were a jewellery- this is what she would look like.This is available in different Gemstone options and the one here is a unique Black Diamond and White Diamond combination version.","Black Friday 2024? Collection C, KN M. Dhamaka Festival 555, Mangalsutra 4.0, Necklaces, Select By Collection, Select By Type, teej 2025 Mangalsutra, teej15"
https://kajalnaina.com/product/mohini-emerald-diamond-mangalsutra/,Mohini Emerald & Diamond Mangalsutra | 14K Gold | Kajal Naina,"US$1,472US$215US$302US$353US$909US$998US$2,931US$461US$1,472US$909US$1,354US$947US$1,882","• 14K Yellow Gold 4.62gms
• Round Brilliant Diamonds 0.202ct
• Emeralds 0.610ct
• Pendant Size: 16(W) x 30(H) mm
• Length: 18.5 Inches, adjustable to 16.5 & 17.5 Inches","Mohini Diamond Mangalsutra: the Enchanting one.According to Hindu mythology, Mohini is the Goddess of Enchantment. Mystically gorgeous she is the only female Avatar of Lord Vishnu.When I finished designing this Mangalsutra I found that the simple but small details made this Mangalsutra so stunning that the first thing that came to my mind was that if Mohini were a jewellery- this is what she would look like.This is available in different Gemstone options and the one here is the Emerald and Diamond studded version.","Black Friday 2024? Collection C, KN M. Dhamaka Festival 555, Mangalsutra 4.0, Necklaces, Select By Collection, Select By Type, teej 2025 Mangalsutra, teej15"
https://kajalnaina.com/product/mohini-ruby-diamond-mangalsutra/,Mohini Ruby & Diamond Mangalsutra | 14K Gold | Kajal Naina,"US$1,279US$909US$1,472US$1,279US$947US$1,190","• 14K Yellow Gold 4.62gms
• Round Brilliant Diamonds 0.121ct
• Ruby 0.76ct
• Pendant Size: 16(W) x 30(H) mm
• Length: 18.5 Inches, adjustable to 16.5 & 17.5 Inches","Mohini Diamond Mangalsutra: the Enchanting one.According to Hindu mythology, Mohini is the Goddess of Enchantment. Mystically gorgeous she is the only female Avatar of Lord Vishnu.When I finished designing this Mangalsutra I found that the simple but small details made this Mangalsutra so stunning that the first thing that came to my mind was that if Mohini were a jewellery- this is what she would look like.This is available in different Gemstone options and the one here is a Ruby and Diamond studded version.","Black Friday 2024? Collection C, KN M. Dhamaka Festival 555, Mangalsutra 4.0, Necklaces, Select By Collection, Select By Type, teej 2025 Mangalsutra, teej15"
https://kajalnaina.com/product/n0404-mangalsutra/,Jharana Ruby & Diamond Mangalsutra | 14K Gold | Kajal Naina,"US$1,354US$1,267US$1,279US$909US$1,472US$794","• 14K Yellow Gold 5.10gms
• Round Brilliant Diamonds GH/ Si 0.307ct
• Ruby 0.72ct
• Pendant Size: 30(W) x 23(H) mm
• Length: 19 Inches, adjustable to 17 & 18 Inches","Jharana means Waterfalls, the inpiration behind this necklace. Available in 2 different sizes and variations of gemstones, this is the Ruby and Diamond in Larger version.“My love for you is like a waterfall, I hit many rocks and crooked paths along the way but at the end, I always end up falling for you again.” Joshua Pardo","555 Collection C, Black Friday 2024? Collection C, KN M. Dhamaka Festival 555, Mangalsutra 4.0, Necklaces, New In, Pendant, Select By Collection, Select By Type, teej 2025 Mangalsutra, teej15"
https://kajalnaina.com/product/bling-cushion-ring/,Bling Cushion Ring | 14K Gold & Diamonds | Kajal Naina,US$653,"• 14K Gold 2.08gms
• Round Brilliant Diamonds 0.125ct",Diamonds take geometric shapes with the pretty gold details in this collectionThese simple and elegant pieces are easy to match with almost any kind of attire from jeans to LBD.,"Black Friday-2024 – Collection B, Chic, Private VIP Sales, Private VIP Sales Collection B, Ring, Select By Collection, Select By Type, Teej Ring, teej15"
https://kajalnaina.com/product/bling-heart-ring/,Bling Heart Ring | 14K Gold & Diamond | Kajal Naina,US$627,"• 14K Gold 2.12gms
• Round Brilliant Diamonds GH/Si-VS1 0.141ct
• Heart Size: 8mm",Diamonds take geometric shapes with the pretty gold details in this collection.These simple and elegant pieces are easy to match with almost any kind of attire from jeans to LBD.This special heart piece has been added to this collection to help you celebrate love.Love and treat yourself as you rightly shouldOr say I love you to your special one with this diamond heart.,"Chic, Ring, Select By Collection, Select By Type, Teej Ring, teej15"
